"SAQ CODE (IPC)/CODE SAQ (CIP)";"UPC";"DESCRIPTION";"SALES UNIT/UNITÉ DE VENTE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE"
"907519";00726452006307;"Monte Antico Toscana";"750";2;2025;11;3;
"15477961";09007500430130;"Wachau Grüner Veltliner Wachau Sélection";"375";76;2025;11;3;
"12989696";09414024667926;"Brancott Sauvignon Blanc Estate Marlborough";"750";2326;2025;11;3;
"15242088";05013626113158;"Taylor Fladgate vintage";"375";2;2025;11;3;
"13913351";00080686004998;"Suntory Roku Gin";"750";229;2025;11;3;
"14809353";00628242481076;"Quartier Lafrance";"750";53;2025;11;3;
"14286311";03431441023049;"Domaine Muré Riesling Côte de de Rouffach";"750";21;2025;11;3;
"10675600";03282946063074;"Nicolas Feuillatte Brut Rosé";"200";161;2025;11;3;
"15460261";08421950966161;"111 Tempranillo Rioja Sélection Spécial";"750";848;2025;11;3;
"15544879";00854745001262;"Coureur des Bois Crème d'Érable et Fraises du Canada";"750";516;2025;11;3;
"13409964";00088004044725;"Dr. McGillicuddy Root Beer";"750";48;2025;11;3;
"14882534";06003884000139;"Vin de Constance";"500";7;2025;11;3;
"511956";00773253001031;"Cidrerie du Minot La Bolée";"750";21;2025;11;3;
"10967303";06001497600616;"Two Oceans Sauvignon Blanc Western Cape";"750";765;2025;11;3;
"12685490";00827924004149;"L'Orpailleur Gris";"500";16;2025;11;3;
"14959298";03584601310012;"Domaine Baud Côtes du Jura Deux Grains de Paradis";"750";24;2025;11;3;
"14364905";00895958001748;"Elodie Balme Côtes du Rhône";"750";3;2025;11;3;
"14439292";05450386174508;"L. & R. Kox Amber";"750";2;2025;11;3;
"13096110";03770001475141;"Nicolas Grosbois Gabare Chinon";"750";258;2025;11;3;
"11864031";05011007024000;"Jameson Black Barrel Whiskey Irlandais";"750";13;2025;11;3;
"10766448";00056049017783;"Wallaroo Trail Shiraz Bin 212 Rouge";"1000";25035;2025;11;3;
"12690125";00057496007655;"Smoky Bay Chardonnay vin blanc";"1000";9747;2025;11;3;
"15355091";05604816001081;"Boas Quintas Agenda Dâo";"750";70;2025;11;3;
"13579453";05410702000027;"Dupont Bons Voeux Bière Extra Forte";"375";25;2025;11;3;
"15558082";00628308620562;"Jester  Framboises Sûres";"700";185;2025;11;3;
"15032380";08437006339032;"Altolandon Rosalia Manchuela";"750";28;2025;11;3;
"15077676";03683080595207;"Château Cambon Beaujolais";"750";42;2025;11;3;
"15115206";00628250939071;"Bleu Royal Pêche";"750";20;2025;11;3;
"15024304";06282503720416;"Crèmette Espresso";"700";30;2025;11;3;
"15108575";08437000043065;"Albet i Noya Efecte Brut Reserva";"750";4;2025;11;3;
"573352";00080432516171;"Aberlour A'bunadh Speyside Single Malt";"750";47;2025;11;3;
"15099787";05601194707246;"Kopke Colheita";"750";6;2025;11;3;
"10856161";08412423120746;"Borsao Seleccion blanc Campo de Borja";"750";70;2025;11;3;
"14205517";03440460312010;"Edouard Brun Reserve Brut Premier Cru";"750";11;2025;11;3;
"15052153";03410251210047;"Château Lascombes Grand Cru Classé Margaux";"750";2;2025;11;3;
"15497005";03770029597061;"Château de Serre-Blanc Cairanne";"750";29;2025;11;3;
"11372942";40057496003541;"Dolce Venti Merlot vin rouge";"1000";1344;2025;11;3;
"15087647";07503020612244;"Mala Vida Blanco";"700";5;2025;11;3;
"15501342";03760011500889;"Pascal Doquet Anthocyanes Premier Cru Extra-Brut";"750";12;2025;11;3;
"15269782";00640509040147;"Cantaburros Crianza Ribera del Duero";"750";8;2025;11;3;
"14682583";00852396188882;"Distillerie du Quai Sophia";"750";25;2025;11;3;
"15246038";03566921232311;"Louis Latour Meursault";"750";13;2025;11;3;
"268755";03114080721650;"Louis Roederer Cristal Brut";"750";4;2025;11;3;
"15392756";04985570104623;"Akaiwa Omachi Junmai Dai Ginjo";"300";15;2025;11;3;
"15491244";00056049139270;"Les 4 Jeudis Pinot Noir";"750";153;2025;11;3;
"15299869";06007380000389;"Springfield Estate Albarino";"750";197;2025;11;3;
"13694363";08033040821221;"Quintarelli Giuseppe Classico Superiore Valpolicella";"750";12;2025;11;3;
"13613113";06009617160026;"Rust en Vrede Estate Vineyards Syrah";"750";9;2025;11;3;
"15533820";00990000102302;"Très-Précieux-Sang Bec et Ongles";"750";26;2025;11;3;
"15521116";00628069440355;"Picbois";"750";25;2025;11;3;
"15200208";04000153130346;"Château d'Issan Margaux Grand Cru Classé";"750";2;2025;11;3;
"859892";08004012000128;"Caparzo Riserva Brunello di Montalcino";"750";19;2025;11;3;
"729434";08003765999901;"Capezzana Barco Reale di Carmignano";"750";1;2025;11;3;
"15394971";00627843776956;"Les Vallons de Wadleigh";"750";32;2025;11;3;
"15259197";08436015970779;"Paisajes Embotellados Joven Rioja";"750";158;2025;11;3;
"15494816";03760111814008;"Château Haut-Bergey Pessac- Léognan";"750";12;2025;11;3;
"11909800";03870937000599;"Rocher des Violettes le Grand Clos";"750";14;2025;11;3;
"14159856";03760238610002;"Berthenet Montagny Premier Cru Saint Morilles";"750";29;2025;11;3;
"15344560";08032636143549;"Promis Ca'marcanda Toscana i.g.t.";"750";29;2025;11;3;
"15180526";09120038128130;"Eschenhof Holzer Limit Grüner Veltliner";"750";22;2025;11;3;
"340505";08032685710426;"Bellavista Alma Gran Cuvée Brut Franciacorta mousseux";"750";16;2025;11;3;
"15374363";06286784310830;"Fit Vodka Igloo";"700";26;2025;11;3;
"11617840";08004012000241;"Caparzo Brunello di Montalcino";"375";1;2025;11;3;
"15276181";03458965723910;"Domaine Vacheron Sancerre Blanc";"750";184;2025;11;3;
"15515736";04000155157365;"E. Guigal Saint Joseph Lieu-Dit";"750";20;2025;11;3;
"15097714";00628176471440;"Montréal Plaza Bizou";"750";2;2025;11;3;
"14806291";03760174760342;"La Closerie de Fourtet Saint- Émilion Grand Cru";"750";20;2025;11;3;
"15515891";03536650891004;"E. Guigal Crozes-Hermitage";"750";21;2025;11;3;
"962589";03760361301792;"Château de Chamirey Mercurey";"750";6;2025;11;3;
"13736156";08002235835077;"Zonin Prosecco Cuvée 1821";"1500";7;2025;11;3;
"14955959";03760042582250;"Clos du Moulin aux Moines Clos de la Perrière Monopole";"750";14;2025;11;3;
"15011116";00057496013342;"L'Assemblée Épicé";"750";27;2025;11;3;
"15071522";06009800902129;"Constantia Glen Three";"750";61;2025;11;3;
"15445897";03380820097235;"Château Mangot Todeschini Distique 14";"750";2;2025;11;3;
"14785945";03683080542508;"Bulliat Collonge Chiroubles Pompe à Soif";"750";4;2025;11;3;
"12299396";00056049132844;"Il Guerrino vino da tavola rouge";"750";104;2025;11;3;
"15012451";08017015004239;"Mastroberardino Fiano di Avellino";"750";56;2025;11;3;
"14974906";03760300210147;"Sylvain Loichet Côte de Nuits Villages Réserve d la Comtesse";"750";9;2025;11;3;
"15340913";06009801341989;"Kara-Tara Chardonnay";"750";8;2025;11;3;
"11421281";08001935114505;"Marchese Antinori Tignanello Chianti Classico Riserva";"750";35;2025;11;3;
"15048904";05603081100611;"Taylor Fladgate Reserve Tawny";"750";6;2025;11;3;
"14993162";00694190005954;"Pommery Brut Rosé Royal";"750";2;2025;11;3;
"15469995";03700276522257;"Marsannay Les Longeroies Bruno Clair";"750";3;2025;11;3;
"13989663";08031802001874;"Vignalta Nostrano";"750";20;2025;11;3;
"13497079";08005829233839;"Bottega Rose Gold";"3000";2;2025;11;3;
"11305686";00873399000858;"Fleurie Les Moriers Domaine Chignard";"750";54;2025;11;3;
"13879481";08014629082424;"Pio Cesare Barbera d'Alba";"1500";11;2025;11;3;
"14979408";03770022369009;"Marc Hennequière Chasse par Stéphane Modat Brut";"750";14;2025;11;3;
"15263663";00087229191016;"Hine H by Hine VSOP";"750";3;2025;11;3;
"15404278";03049614236723;"Veuve Clicquot Carte Jaune Coolers";"750";11;2025;11;3;
"15440244";00628942391439;"Vignoble l'Arpège Pêle-Mêle";"750";22;2025;11;3;
"15416851";05601129032436;"Borges Quinta do Ôro Vinho Verde";"750";1;2025;11;3;
"14475120";00181459000022;"Oushkabé Gin Tourbé";"750";1;2025;11;3;
"14708253";00895958002066;"Monte Dall'Ora Saseti Valpo Classico";"750";38;2025;11;3;
"15492458";03701368661205;"Chapelle de Potensac";"750";13;2025;11;3;
"15080710";06009607661007;"Ken Forrester Three Halves Western Cape";"750";17;2025;11;3;
"15385901";03683080580456;"Domaine  Mosse Bonnes Blanches";"750";7;2025;11;3;
"15263680";05060411500914;"Malt Riot Glasgow Vat No. 6 Blended Malt";"700";2;2025;11;3;
"14564190";04000145641904;"Vincent Pinard Chêne Marchand Sancerre";"750";2;2025;11;3;
"10556601";03185370785249;"Moët & Chandon Brut Impérial";"1500";9;2025;11;3;
"15108284";03770018327495;"Domaine Geschickt Pet'Nat";"750";5;2025;11;3;
"13299030";04000132990305;"Francis Boulard Blanc de Blancs Vieilles Vignes";"750";2;2025;11;3;
"15235161";08002579978850;"Arnaldo Rivera Cannubi Barolo";"750";2;2025;11;3;
"15144277";00873922003516;"Domaine des Lises Crozes-Hermitage";"750";1;2025;11;3;
"15514670";08411423178306;"Valdebaron Vino de Viana Rioja";"750";5;2025;11;3;
"15123724";07290017647708;"Gilgal Galilee Gewurztraminer";"750";24;2025;11;3;
"12610789";00895958000246;"Domaine Pattes Loup Vent d'Ange Chablis";"750";24;2025;11;3;
"15316542";05201015020662;"Mega Spileo Assyrtiko - Merlot";"750";3;2025;11;3;
"865410";08032727267222;"Maurizio Zanella Ca' del Bosco Sebino i.g.t.";"750";1;2025;11;3;
"13618213";03760021823077;"Étoiles de Doisy-Daëne Château Doisy-Daëne";"375";13;2025;11;3;
"14807235";03453521284966;"Pavillon Rouge du Château Margaux";"750";-1;2025;11;3;
"507517";08410113007520;"Torres 20 Hors d'âge";"750";9;2025;11;3;
"15425301";09351296000641;"Koerner The Hills Chardonnay";"750";4;2025;11;3;
"11917851";00056049031895;"Wallaroo Trail White Blend";"1000";673;2025;11;3;
"11899939";06968050010711;"Domaine La Monardière Vacqueyrras Rosé";"750";4;2025;11;3;
"15253406";08032942299336;"Birra Nazionale";"330";21;2025;11;3;
"15503807";03490890037885;"Château Tronquoy-Lalande Saint-Estèphe";"750";192;2025;11;3;
"15380026";03701034106221;"Le C de Calon Ségur Saint- Estèphe";"750";25;2025;11;3;
"13195214";00056049134749;"Svelte vin blanc";"750";17544;2025;11;3;
"13623346";00033293640004;"Segura Viudas Brut Rose";"750";12;2025;11;3;
"15458399";08023296000105;"Cieck Erbaluce di Caluso";"750";2;2025;11;3;
"15281247";08436539768173;"Nanit Macabeo";"750";1;2025;11;3;
"15442240";04000154422402;"Montevertine";"750";1;2025;11;3;
"15021621";00855569001179;"Trois Moineaux Cabernet Franc";"750";1;2025;11;3;
"15385644";08020465120244;"Fattoria Montellori Moro";"750";2;2025;11;3;
"15067021";00881116109005;"La Chaufferie FMR Brum Épicé";"750";7;2025;11;3;
"13530289";00627843637394;"Le Château de la Grange Le Chant des Vignes";"750";6;2025;11;3;
"14985082";03119460005184;"C. de Jau Côtes du Roussillon Villages Sans sulfites ajoutés";"750";1;2025;11;3;
"15114879";00858787000368;"Paxton Graciano McLaren Valée";"750";3;2025;11;3;
"15273896";00736040532736;"Casa Dragones Blanco";"750";4;2025;11;3;
"15139540";00628678881099;"Pierre et Terre Petus Prunus";"750";6;2025;11;3;
"14915640";03258690071528;"Champagne Thienot La Vigne aux Gamins";"750";1;2025;11;3;
"14997761";00628678354784;"Alexis Hudon Ficelle";"750";16;2025;11;3;
"14191434";09339348005011;"Delinquente Roko Il Vagabondo Riverland";"750";1;2025;11;3;
"15093772";05601096020511;"Aveleda Solos de Granito Alvarinho";"750";24;2025;11;3;
"13203157";07798132910801;"Finca Agostino Syrah-Malbec Mendoza";"750";1;2025;11;3;
"15274864";08437020736572;"Yemaya Rueda";"750";3;2025;11;3;
"15111176";07290012956683;"Arak Kawar alcool anisé";"700";36;2025;11;3;
"15340921";03770018115016;"Domaine Bott Condrieu";"750";3;2025;11;3;
"14922145";03760383000000;"Grololo";"750";5;2025;11;3;
"15348173";05600284600511;"Pios Douro";"750";75;2025;11;3;
"15586614";03586250000146;"Château de Lamarque Haut-Médoc";"750";16;2025;11;3;
"15340711";00895958007047;"Le Boncie Le Trame";"750";3;2025;11;3;
"13217719";05603792001221;"Quinta das Maias Malvasia Fina";"750";1;2025;11;3;
"15294697";08007117010177;"Cocchi di Torino Extra Dry Piemonte";"500";51;2025;11;3;
"15406450";08055277371027;"Nevio Scala Diletto";"750";9;2025;11;3;
"13189922";07790240091175;"Trapiche Alaris Pinot Grigio Mendoza";"750";2;2025;11;3;
"15201227";03378281222006;"Château Marquis de Terme Grand Cru Classé Margaux";"750";12;2025;11;3;
"11161299";08032937583105;"Argentiera Poggio ai Ginepri";"750";4;2025;11;3;
"10507286";03760074721207;"Château Pech Redon L'Épervier La Clape";"750";7;2025;11;3;
"15577689";00628774359010;"Elsie liqueur d'herbe";"500";30;2025;11;3;
"12344281";05204222575086;"Domaine Gerovassiliou Evangelo";"750";2;2025;11;3;
"15135514";05014218776256;"Douglas Laing Big Peat Islay Blended Malt";"700";8;2025;11;3;
"14233817";00048162007154;"Peller Estates Icewine (BHT) Variety Pack 3x200 ml";"600";56;2025;11;3;
"15518312";03180290023839;"Giffard Pamplemousse Rose";"700";1;2025;11;3;
"15231952";00628693138079;"Domaine ValBrome Deux Pépins";"750";17;2025;11;3;
"11816531";03760120660498;"Domaine La Bouïssière Tradition Gigondas";"750";1;2025;11;3;
"13796124";00776409567542;"Château des Charmes Unoaked Chardonnay";"750";12;2025;11;3;
"15173676";00895958005739;"Gaudioso Catarratto";"750";1;2025;11;3;
"15245262";00852396001136;"Révolution Vraie Limo Distillerie du Quai";"750";1;2025;11;3;
"15402475";04000154024750;"Domaine Long-Depaquit Chablis Les Blanchots Albert Bichot";"750";1;2025;11;3;
"15515200";00818201022260;"Ornellaia Bianco Toscana";"750";1;2025;11;3;
"15070474";03760207010260;"Château de Malleret Haut-Médoc";"750";11;2025;11;3;
"15255532";04000152555324;"Cottà Sottimano Barbaresco";"750";1;2025;11;3;
"10257555";03760086924214;"Les Grézeaux Bernard Baudry Chinon";"750";1;2025;11;3;
"14039301";03784110168443;"Bera Vittorio E Figli Arcese";"750";2;2025;11;3;
"13347126";03770005053093;"El Pasador de Oro Gran Reserva";"700";3;2025;11;3;
"15461555";04000154615552;"Château Montrose Saint-Estèphe";"750";10;2025;11;3;
"14941506";06280118342849;"Do René Bouvier Marsannay Clos du Roy Vieilles Vignes";"750";2;2025;11;3;
"13853192";03760142713615;"Beaune 1er cru Grèves Remoissenet Père & Fils";"750";2;2025;11;3;
"14980741";08032589702893;"Mauro Molino Barolo";"750";2;2025;11;3;
"15385951";03500610137433;"Calvet Celebration Brut Rosé";"750";2;2025;11;3;
"15154897";03700563401364;"Chateau Romefort Haut-Médoc";"750";10;2025;11;3;
"15467754";03760018780109;"Domaine Berthet-Bondet, Trio Côtes du Jura";"750";3;2025;11;3;
"13298029";00659264115618;"Clos Bagatelle Au fil de soi Saint-Chinian";"750";1;2025;11;3;
"11885203";09120011266842;"Fritsch Grüner Veltliner Wagram";"750";1;2025;11;3;
"15467527";03328155030985;"Château Latour à Pomerol";"1500";3;2025;11;3;
"15484394";04000154843948;"Thierry Allemand Chaillot Cornas";"750";1;2025;11;3;
"15251697";03328155004429;"Chateau Moulinet-Lasserre Pomerol";"750";2;2025;11;3;
"14872475";03422511214320;"Simonnet-Febvre Chablis";"750";3;2025;11;3;
"15031387";09120013425438;"Dürnberg Grüner Veltliner Cool";"750";2;2025;11;3;
"15487237";04000153679029;"Pierre Guillemot Mont et Forêt Bourgogne Hautes-Côtes de";"750";1;2025;11;3;
"15097837";08412449104591;"Tio Mateo Fino";"750";3;2025;11;3;
"15087436";00627987738131;"La Distillerie Témiscouata Acerum Brun";"500";-1;2025;11;3;
"15393100";04986818993573;"Essence 5 by Chartier - Yamazaru Jukusei Âgé";"720";1;2025;11;3;
"11232464";08410028000814;"Dos Maderas P.X. 5 + 5 double vieillissement rhum ambré";"750";4;2025;11;3;
"14558283";08014629021911;"Ornato Pio Cesare Barolo";"750";1;2025;11;3;
"14716561";00813561011237;"Inkarri So Pure Mendoza";"750";1;2025;11;3;
"15407225";08032749312283;"La Ciarliana Rosso di Montepulciano";"750";-1;2025;11;3;
"15224509";00628693091213;"Champ Gauche Framboise";"750";1;2025;11;3;
"15547527";04000151931419;"Domaine Long-Depaquit Chablis Grand Cru Vaudesir";"750";5;2025;11;3;
"12134170";08437011415042;"Riu Combier-Fischer-Gerin Priorat";"750";1;2025;11;3;
"15032881";08029095001510;"Tenuta Rocca Chardonnay Langhe";"750";2;2025;11;3;
"13920771";08437016956236;"Dominio de Punctum 20000 Leguas";"750";-1;2025;11;3;
"15521491";04000155214914;"Clos Rougeard Le Clos Saumur-Champigny";"1500";1;2025;11;3;
"10710268";08033040490311;"Marion Valpolicella Superiore";"750";6;2025;11;3;
"81471";03499057541005;"Léon Beyer Riesling Réserve";"750";1227;2025;11;3;
"11495601";00622153612062;"Dewar's White Label Blended Scotch Whisky";"1140";1518;2025;11;3;
"12167211";03263280111270;"Vive la vie";"750";2455;2025;11;3;
"13835576";00827924039721;"Domaine de Lavoie Réserve du Domaine";"750";38;2025;11;3;
"461160";03185370769447;"Moët & Chandon Grand Vintage Impérial Brut";"750";11;2025;11;3;
"10915247";00878448000018;"Philippe Rothschild Pinot Noir Pays d'Oc";"750";3841;2025;11;3;
"15224277";03514123105292;"Gérard Bertrand Naturae Chard.";"750";435;2025;11;3;
"15455614";00089540535654;"Malibu Cocktail Pina Colada 4 x 355 ml";"355";1774;2025;11;3;
"15139849";00695554030148;"Coccinelle Moût de Pomme (4 x 355 ml)";"355";412;2025;11;3;
"400754";00627098163341;"Iceberg";"750";1612;2025;11;3;
"892695";03576711012214;"Seigneurs de Pommyers Bordeaux";"750";425;2025;11;3;
"13630503";04040242210016;"Strub Grüner Veltliner";"750";14;2025;11;3;
"567891";03359884180016;"Domaine La Hitaire Les Tours vin de pays Côtes de Gascogne";"750";2291;2025;11;3;
"15121366";03443208003829;"Terres Secrètes Mâcon Milly-Lamartine";"750";125;2025;11;3;
"10452238";00628055055242;"Alcograd Alcootest jetable";"1";222;2025;11;3;
"12698629";00777081710509;"Pelee Island ECO Vidal/Chardo";"750";284;2025;11;3;
"12456689";03500610085338;"J.P. Chenet Ice Edition";"750";1002;2025;11;3;
"928473";05604846100518;"Quinta da Rosa La Rosa Douro";"750";394;2025;11;3;
"15411021";03760268701749;"Le Haut-Médoc de Haut-Bages Liberal";"750";43;2025;11;3;
"577957";00089540536552;"Kahlua";"750";1735;2025;11;3;
"14915711";05601381001096;"Ervideira Flor de Sal Alentejo";"750";1095;2025;11;3;
"195370";03041311026096;"Marie Brizard Blue Curaçao liqueur de fruit";"750";811;2025;11;3;
"15196018";00851006001221;"3 Lacs Orange Sanguine";"700";182;2025;11;3;
"12095781";00689768873318;"Barbancourt 8 Ans Réserve Spéciale";"750";1095;2025;11;3;
"521518";03359880100018;"Domaine Tariquet Côtes de Gascogne Classic";"750";1512;2025;11;3;
"14070958";03760276060203;"Château de Sancerre Terre de Silex";"750";14;2025;11;3;
"15011132";00854745000937;"Coureur des Bois Érable Bleuet";"750";743;2025;11;3;
"532440";09004496500014;"Weingut Stadt Krems Kremstal Grüner Veltliner";"750";620;2025;11;3;
"15148235";00057496013663;"Seventh Heaven Caesar (4 x 355 ml)";"355";477;2025;11;3;
"15448131";07804661040619;"Las Niñas Ella Sauvignon Blanc";"750";1245;2025;11;3;
"16840";08008960096462;"Bolla Valpolicella Classico";"750";783;2025;11;3;
"10553733";05601077104018;"Coffret Cadeau Porto pour deux de Calem 3X200ml Ruby,Tawny,BL";"600";66;2025;11;3;
"13385325";05601012002706;"Casa Ferreirinha Papa Figos Douro";"750";1260;2025;11;3;
"14997702";00050037596038;"The Busker Triple Cask Triple Smooth";"750";351;2025;11;3;
"15311485";00848819001432;"White Claw Tequila Smash Caisse Mixte (8 x 355ml)";"355";4244;2025;11;3;
"15525467";03251092505028;"Les Fiefs de Lagrange Saint-Julien";"750";17;2025;11;3;
"12382851";08002645651069;"Campagnola Chardonnay Veneto";"750";2176;2025;11;3;
"13112167";08026720113228;"G.D. Vajra Barbera d'Alba";"750";99;2025;11;3;
"15086581";08002235042130;"Zonin Prosecco Rosé";"200";1058;2025;11;3;
"10754201";08412423120739;"Borsao Seleccion Rosé Campo de Borja";"750";2303;2025;11;3;
"13950347";03372224000249;"Alain Brumont La Gascogne Gros Manseng Sauvignon";"3000";652;2025;11;3;
"14632842";00627040411889;"Crystal Head Onyx";"750";20;2025;11;3;
"13567962";00057496008508;"Barista";"750";613;2025;11;3;
"15175225";06002525000293;"Southern Right Pinotage";"750";19;2025;11;3;
"13321541";08420342001022;"Protos Reserva Ribera del Duero";"750";37;2025;11;3;
"11667231";08410023000390;"Beronia Rioja Reserva";"750";1155;2025;11;3;
"15135493";03760063160581;"N°2 de Maucaillou";"750";38;2025;11;3;
"15222651";00839905007216;"Les Bertrand Beaujolais Oh!!!";"750";4;2025;11;3;
"14822161";08410113557179;"Miguel Torres Celeste Verdejo Rueda";"750";724;2025;11;3;
"586149";06002039005845;"Robertson Winery Shiraz";"750";732;2025;11;3;
"897512";05604424104037;"Quinta das Setencostas Alenquer";"750";762;2025;11;3;
"15425431";09331727017387;"Two Hands Gnarly Dudes Barossa Valley";"750";102;2025;11;3;
"15327743";08014115002493;"Poli Marconi 44";"700";49;2025;11;3;
"14979871";08768550015982;"Château Tire Pé Tire Vin Vite Bordeaux";"750";21;2025;11;3;
"10682623";05602660002377;"Cabral Tawny 20 Ans";"750";143;2025;11;3;
"12467134";08412325003024;"Emilio Lustau Solera Reserva Brandy de Jerez";"700";25;2025;11;3;
"13903639";00895958001274;"Les Vins Pirouettes Tutti Frutti";"750";219;2025;11;3;
"12475353";08437008356020;"Paco & Lola Albarino Rias Baixas";"750";540;2025;11;3;
"15486605";00628942235788;"Ti-Basse Crème de Rhum";"750";137;2025;11;3;
"482026";03185370770399;"Moët & Chandon Impérial Rosé Brut";"750";117;2025;11;3;
"15525571";00628176471730;"Rosemont Coffret Origine Québec";"600";38;2025;11;3;
"15148121";00684746402573;"Shaker Mixologie Comte Dracula Extrême (4 x 355 ml)";"355";776;2025;11;3;
"14676597";00895958001939;"Sot de L'Ange Val de Loire OG Grolleau";"750";25;2025;11;3;
"15395041";00628347360788;"Pastoral Avant les lumières";"750";21;2025;11;3;
"15455382";00082000809494;"Smirnoff Cocktails Collection 12 x 355 ml";"355";2858;2025;11;3;
"325084";00745641113008;"Conde Valdemar Rioja Gran Reserva";"750";367;2025;11;3;
"14154238";05412783055842;"Boon Framboise Lambic";"375";43;2025;11;3;
"14441270";00082000792857;"Cîroc Mangue";"750";236;2025;11;3;
"15222781";03760162660647;"Stéphane Ogier Le Temps est Venu Côtes du Rhône Blanc";"750";311;2025;11;3;
"207126";00622153617043;"Lagavulin 16 Ans Islay Single Malt";"750";55;2025;11;3;
"15020493";03453521290905;"Château Guillot Clauzel Pomerol";"750";11;2025;11;3;
"15097933";00628451469193;"Royalmount Gin Pample. Fleur de Sureau";"750";26;2025;11;3;
"548644";09300727488114;"Jacob's Creek Shiraz";"750";1933;2025;11;3;
"15272586";09120012746305;"Meinklang Kontakt";"750";274;2025;11;3;
"14829101";06009607662325;"Ken Forrester Fijndraai Stellenbosch";"750";45;2025;11;3;
"14980724";05060108907125;"Anciano Reserva Rioja Reserva";"750";843;2025;11;3;
"462432";03018334100003;"Piper-Heidsieck Brut";"750";83;2025;11;3;
"14427654";03683080416281;"Viteadovest Muké Terre Siciliane";"750";2;2025;11;3;
"15491578";08003015700479;"Carpineto Farnito Chardonnay Toscana";"750";846;2025;11;3;
"15087719";09309000983063;"Konpira Maru Square Root of Five Victoria";"750";1;2025;11;3;
"15229465";08436610950107;"Pure Est Tempranillo Valencia";"750";58;2025;11;3;
"15522961";03391180026933;"Monier de la Sizeranne 200 Ans du Braille Édition Limitée";"750";9;2025;11;3;
"15148307";00851006001160;"3 Lacs Limoncello Spritz (4 x 355 ml)";"355";338;2025;11;3;
"11039269";08024411980975;"Aurelio Settimo Barolo";"750";13;2025;11;3;
"15523710";03683080667270;"La Soufrandière Saint-Véran La Combe des Roches";"750";2;2025;11;3;
"13879851";00081706000020;"Chimay Triple Forte";"330";18;2025;11;3;
"15241544";00087113000127;"Domaine Long-Depaquit Chablis 1er Cru Les Vaillons";"750";19;2025;11;3;
"14012459";03432700000016;"Domaine Montmartel Côtes-du-Rhône";"750";358;2025;11;3;
"10675298";03384521021117;"Odé d'Aydie Madiran";"750";20;2025;11;3;
"15141076";00827586002248;"Cidrerie Lacroix Sangria d'Ici (4x355 ml)";"355";205;2025;11;3;
"14938884";04000149388843;"Daniel Crochet Sancerre";"750";111;2025;11;3;
"14255071";08007425000761;"Sauvignon Blanc Attems Venezia Julia i.g.t.";"750";134;2025;11;3;
"14082490";00628504851005;"Distillerie Puyjalon Betchwan";"750";70;2025;11;3;
"11416984";03666140040183;"Caves d'Esclans Whispering Angel Côtes de Provence";"750";133;2025;11;3;
"14550361";00628504255780;"Noroi Émulsifiant";"100";23;2025;11;3;
"13856730";00087752013854;"Bartenura Moscato";"750";33;2025;11;3;
"15121972";03365910007004;"Clos Henri Otira Glacial Stones Marlborough";"750";6;2025;11;3;
"13987692";03760193359299;"Château des Bardes Saint-Émilion Grand Cru";"750";312;2025;11;3;
"978072";03391262012014;"Château Garraud Lalande-de-Pomerol";"750";259;2025;11;3;
"14748061";00067311799016;"Stefano Pinot Grigio Vin Blanc";"750";1620;2025;11;3;
"15106844";00628250715330;"Le Somnambule Le Déchaîné";"750";6;2025;11;3;
"12932972";08422972010153;"Adria Velvet Bierzo";"750";123;2025;11;3;
"13322703";00011034981135;"Martini Prosecco";"750";547;2025;11;3;
"10839619";03353213912217;"Gosset Grande Réserve Brut";"750";16;2025;11;3;
"11163235";00898549000151;"Bec verseur flexible dans une pochette de carton";"1";46;2025;11;3;
"15461635";08007615000526;"Villa Teresa Prosecco";"750";34;2025;11;3;
"15511401";00063829999320;"InterMiel Hydromel Pétillant Poire et Gingembre 4 x 355 ml";"355";32;2025;11;3;
"14968194";08009373000398;"Guido Berlucchi 61 Sessantuno Franciacorta Brut";"750";1;2025;11;3;
"15515761";08001935123101;"Marchesi Antinori Tignanello";"1500";1;2025;11;3;
"15139275";00628110985552;"Menaud Apéritif";"750";33;2025;11;3;
"15497486";03770029597054;"Château de Serre-Blanc Cairanne";"750";80;2025;11;3;
"13565385";08413060739902;"Rectoral do Umia Abellio Rias Baixas";"750";21;2025;11;3;
"737882";03251093404450;"Moulins de Citran Haut-Médoc";"750";119;2025;11;3;
"13861694";00057496008744;"Smoky Bay Cab-Sauv. Réserve";"750";34;2025;11;3;
"15546313";00890526000178;"Domaine Ritt Lady Geneva";"473";1;2025;11;3;
"14921249";04000149212490;"Ch. Mérande La Belle Romaine Savoie Arbin";"750";16;2025;11;3;
"914192";03469620000031;"Domaine Labranche Laffont vieilles vignes Madiran";"750";11;2025;11;3;
"15170205";06001108066886;"Lomond SSV Cape Agulhas";"750";10;2025;11;3;
"13476294";09008246880241;"Zantho Grüner Veltliner Burgenland";"750";407;2025;11;3;
"14148591";00056049136156;"Bù Pinot Noir vin rouge";"750";4536;2025;11;3;
"12103621";08414771863924;"BVLand Butterscotch liqueur";"700";9;2025;11;3;
"11873165";08002062001850;"Costasera Masi Amarone Classico Riserva";"750";13;2025;11;3;
"15309983";00628942154836;"Distillat Rhum Épicé";"750";21;2025;11;3;
