saq_entrepot_id,entrepot,code_saq,qty,annee,periode,semaine,date
4048,CDQ,14989809,46.6667,2024,3,1,2024-06-01
4049,CDQ,14989825,84.0,2024,3,1,2024-06-01
4050,CDQ,14989833,25.3333,2024,3,1,2024-06-01
4051,CDQ,15095284,172.833,2024,3,1,2024-06-01
4052,CDQ,15168156,373.25,2024,3,1,2024-06-01
4053,CDQ,15298014,58.0,2024,3,1,2024-06-01
4054,CDM,14001338,47.5833,2024,3,2,2024-06-08
4055,CDM,14064873,46.3333,2024,3,2,2024-06-08
4059,CDM,14545132,113.083,2024,3,2,2024-06-08
4062,CDM,14561781,28.5,2024,3,2,2024-06-08
4063,CDM,14682882,702.75,2024,3,2,2024-06-08
4064,CDM,14682891,1.3333,2024,3,2,2024-06-08
4065,CDM,14758699,403.5,2024,3,2,2024-06-08
4067,CDM,14954868,130.333,2024,3,2,2024-06-08
4068,CDM,14954876,38.75,2024,3,2,2024-06-08
4069,CDM,14954892,472.5,2024,3,2,2024-06-08
4070,CDM,14989770,199.917,2024,3,2,2024-06-08
4071,CDM,14989788,80.0833,2024,3,2,2024-06-08
4072,CDM,14989796,2.25,2024,3,2,2024-06-08
4073,CDM,14989809,79.9167,2024,3,2,2024-06-08
4074,CDM,14989825,137.333,2024,3,2,2024-06-08
4075,CDM,14989833,91.0,2024,3,2,2024-06-08
4076,CDM,15095284,199.167,2024,3,2,2024-06-08
4077,CDM,15168156,1847.42,2024,3,2,2024-06-08
4079,CDM,15298014,1148.0,2024,3,2,2024-06-08
4080,CDM,15303872,96.75,2024,3,2,2024-06-08
4081,CDM,15303910,93.75,2024,3,2,2024-06-08
4082,CDM,15311581,125.0,2024,3,2,2024-06-08
4083,CDQ,14001338,14.4167,2024,3,2,2024-06-08
4084,CDQ,14064873,26.0,2024,3,2,2024-06-08
4086,CDQ,14545132,42.5,2024,3,2,2024-06-08
4087,CDQ,14561781,68.4167,2024,3,2,2024-06-08
4088,CDQ,14682882,221.083,2024,3,2,2024-06-08
4089,CDQ,14682891,4.5833,2024,3,2,2024-06-08
4090,CDQ,14758699,148.25,2024,3,2,2024-06-08
4092,CDQ,14954868,21.8333,2024,3,2,2024-06-08
4093,CDQ,14954876,14.75,2024,3,2,2024-06-08
4094,CDQ,14954892,8.1667,2024,3,2,2024-06-08
4095,CDQ,14989770,32.8333,2024,3,2,2024-06-08
4096,CDQ,14989788,16.8333,2024,3,2,2024-06-08
4097,CDQ,14989796,12.4167,2024,3,2,2024-06-08
4098,CDQ,14989809,45.0,2024,3,2,2024-06-08
4099,CDQ,14989825,83.75,2024,3,2,2024-06-08
4100,CDQ,14989833,24.3333,2024,3,2,2024-06-08
4101,CDQ,15095284,163.75,2024,3,2,2024-06-08
4102,CDQ,15168156,339.25,2024,3,2,2024-06-08
4103,CDQ,15298014,10.0,2024,3,2,2024-06-08
4104,CDM,14001338,47.0,2024,3,3,2024-06-15
4105,CDM,14064873,44.0833,2024,3,3,2024-06-15
4109,CDM,14545132,106.0,2024,3,3,2024-06-15
4112,CDM,14561781,27.4167,2024,3,3,2024-06-15
4113,CDM,14682882,663.333,2024,3,3,2024-06-15
4114,CDM,14682891,1.1667,2024,3,3,2024-06-15
4115,CDM,14758699,386.167,2024,3,3,2024-06-15
4117,CDM,14954868,125.167,2024,3,3,2024-06-15
4118,CDM,14954876,38.5833,2024,3,3,2024-06-15
4119,CDM,14954892,328.167,2024,3,3,2024-06-15
4120,CDM,14989770,189.833,2024,3,3,2024-06-15
4121,CDM,14989788,74.9167,2024,3,3,2024-06-15
4122,CDM,14989796,2.0833,2024,3,3,2024-06-15
4123,CDM,14989809,68.1667,2024,3,3,2024-06-15
4124,CDM,14989825,135.25,2024,3,3,2024-06-15
4125,CDM,14989833,82.5,2024,3,3,2024-06-15
4126,CDM,15095284,182.5,2024,3,3,2024-06-15
4127,CDM,15168156,1761.67,2024,3,3,2024-06-15
4129,CDM,15298014,1050.17,2024,3,3,2024-06-15
4130,CDM,15303872,86.6667,2024,3,3,2024-06-15
4131,CDM,15303910,87.75,2024,3,3,2024-06-15
4132,CDM,15311581,101.417,2024,3,3,2024-06-15
4133,CDQ,14001338,12.4167,2024,3,3,2024-06-15
4134,CDQ,14064873,23.5833,2024,3,3,2024-06-15
4136,CDQ,14545132,36.5,2024,3,3,2024-06-15
4137,CDQ,14561781,68.25,2024,3,3,2024-06-15
4138,CDQ,14682882,205.25,2024,3,3,2024-06-15
4139,CDQ,14682891,2.25,2024,3,3,2024-06-15
4140,CDQ,14758699,116.0,2024,3,3,2024-06-15
4142,CDQ,14954868,20.8333,2024,3,3,2024-06-15
4143,CDQ,14954876,12.75,2024,3,3,2024-06-15
4144,CDQ,14954892,62.25,2024,3,3,2024-06-15
4145,CDQ,14989770,59.8333,2024,3,3,2024-06-15
4146,CDQ,14989788,15.8333,2024,3,3,2024-06-15
4147,CDQ,14989796,12.4167,2024,3,3,2024-06-15
4148,CDQ,14989809,44.9167,2024,3,3,2024-06-15
4149,CDQ,14989825,82.75,2024,3,3,2024-06-15
4150,CDQ,14989833,17.6667,2024,3,3,2024-06-15
4151,CDQ,15095284,144.75,2024,3,3,2024-06-15
4152,CDQ,15168156,295.25,2024,3,3,2024-06-15
4153,CDQ,15298014,20.0,2024,3,3,2024-06-15
4154,CDM,14001338,44.9167,2024,3,4,2024-06-22
4155,CDM,14064873,39.8333,2024,3,4,2024-06-22
4159,CDM,14545132,71.6667,2024,3,4,2024-06-22
4162,CDM,14561781,19.4167,2024,3,4,2024-06-22
4163,CDM,14682882,632.75,2024,3,4,2024-06-22
4164,CDM,14682891,1.0,2024,3,4,2024-06-22
4165,CDM,14758699,246.75,2024,3,4,2024-06-22
4167,CDM,14954868,104.75,2024,3,4,2024-06-22
4168,CDM,14954876,37.4167,2024,3,4,2024-06-22
4169,CDM,14954892,751.75,2024,3,4,2024-06-22
4170,CDM,14989770,184.5,2024,3,4,2024-06-22
4171,CDM,14989788,71.6667,2024,3,4,2024-06-22
4172,CDM,14989796,2.0833,2024,3,4,2024-06-22
4173,CDM,14989809,64.8333,2024,3,4,2024-06-22
4174,CDM,14989825,132.167,2024,3,4,2024-06-22
4175,CDM,14989833,61.1667,2024,3,4,2024-06-22
4176,CDM,15095284,342.917,2024,3,4,2024-06-22
4177,CDM,15168156,1382.67,2024,3,4,2024-06-22
4179,CDM,15298014,718.333,2024,3,4,2024-06-22
4180,CDM,15303872,67.25,2024,3,4,2024-06-22
4181,CDM,15303910,74.75,2024,3,4,2024-06-22
4182,CDM,15311581,66.0833,2024,3,4,2024-06-22
4183,CDQ,14001338,12.4167,2024,3,4,2024-06-22
4184,CDQ,14064873,19.3333,2024,3,4,2024-06-22
4186,CDQ,14545132,57.3333,2024,3,4,2024-06-22
4187,CDQ,14561781,65.5,2024,3,4,2024-06-22
4188,CDQ,14682882,191.583,2024,3,4,2024-06-22
4189,CDQ,14682891,0.5833,2024,3,4,2024-06-22
4190,CDQ,14758699,207.917,2024,3,4,2024-06-22
4192,CDQ,14954868,30.8333,2024,3,4,2024-06-22
4193,CDQ,14954876,10.75,2024,3,4,2024-06-22
4194,CDQ,14954892,44.0833,2024,3,4,2024-06-22
4195,CDQ,14989770,50.8333,2024,3,4,2024-06-22
4196,CDQ,14989788,15.6667,2024,3,4,2024-06-22
4197,CDQ,14989796,11.4167,2024,3,4,2024-06-22
4198,CDQ,14989809,43.8333,2024,3,4,2024-06-22
4199,CDQ,14989825,81.75,2024,3,4,2024-06-22
4200,CDQ,14989833,36.6667,2024,3,4,2024-06-22
4201,CDQ,15095284,121.417,2024,3,4,2024-06-22
4202,CDQ,15168156,429.25,2024,3,4,2024-06-22
4203,CDQ,15298014,5.0,2024,3,4,2024-06-22
4204,CDM,14001338,43.5833,2024,4,1,2024-06-29
4205,CDM,14064873,35.9167,2024,4,1,2024-06-29
4209,CDM,14545132,67.3333,2024,4,1,2024-06-29
4212,CDM,14561781,15.1667,2024,4,1,2024-06-29
4213,CDM,14682882,605.5,2024,4,1,2024-06-29
4214,CDM,14682891,1.0,2024,4,1,2024-06-29
4215,CDM,14758699,535.25,2024,4,1,2024-06-29
4217,CDM,14954868,97.5,2024,4,1,2024-06-29
4218,CDM,14954876,35.4167,2024,4,1,2024-06-29
4219,CDM,14954892,688.917,2024,4,1,2024-06-29
4220,CDM,14989770,179.167,2024,4,1,2024-06-29
4221,CDM,14989788,67.4167,2024,4,1,2024-06-29
4222,CDM,14989796,2.0833,2024,4,1,2024-06-29
4223,CDM,14989809,63.5,2024,4,1,2024-06-29
4224,CDM,14989825,131.917,2024,4,1,2024-06-29
4225,CDM,14989833,57.8333,2024,4,1,2024-06-29
4226,CDM,15095284,274.75,2024,4,1,2024-06-29
4227,CDM,15168156,2798.42,2024,4,1,2024-06-29
4229,CDM,15298014,632.292,2024,4,1,2024-06-29
4230,CDM,15303872,60.1667,2024,4,1,2024-06-29
4231,CDM,15303910,63.25,2024,4,1,2024-06-29
4232,CDM,15311581,23.6667,2024,4,1,2024-06-29
4233,CDQ,14001338,10.1667,2024,4,1,2024-06-29
4234,CDQ,14064873,18.0833,2024,4,1,2024-06-29
4236,CDQ,14545132,50.1667,2024,4,1,2024-06-29
4237,CDQ,14561781,65.4167,2024,4,1,2024-06-29
4238,CDQ,14682882,185.0,2024,4,1,2024-06-29
4239,CDQ,14682891,0.5833,2024,4,1,2024-06-29
4240,CDQ,14758699,186.917,2024,4,1,2024-06-29
4242,CDQ,14954868,27.8333,2024,4,1,2024-06-29
4243,CDQ,14954876,7.75,2024,4,1,2024-06-29
4244,CDQ,14954892,85.0833,2024,4,1,2024-06-29
4245,CDQ,14989770,44.8333,2024,4,1,2024-06-29
4246,CDQ,14989788,12.6667,2024,4,1,2024-06-29
4247,CDQ,14989796,11.1667,2024,4,1,2024-06-29
4248,CDQ,14989809,40.8333,2024,4,1,2024-06-29
4249,CDQ,14989825,78.75,2024,4,1,2024-06-29
4250,CDQ,14989833,33.6667,2024,4,1,2024-06-29
4251,CDQ,15095284,167.917,2024,4,1,2024-06-29
4252,CDQ,15168156,395.25,2024,4,1,2024-06-29
4253,CDM,14001338,42.75,2024,4,2,2024-07-06
4254,CDM,14064873,89.0,2024,4,2,2024-07-06
4258,CDM,14545132,57.25,2024,4,2,2024-07-06
4261,CDM,14561781,11.5833,2024,4,2,2024-07-06
4262,CDM,14682882,1239.67,2024,4,2,2024-07-06
4263,CDM,14682891,0.9167,2024,4,2,2024-07-06
4264,CDM,14758699,395.75,2024,4,2,2024-07-06
4266,CDM,14954868,84.1667,2024,4,2,2024-07-06
4267,CDM,14954876,30.8333,2024,4,2,2024-07-06
4268,CDM,14954892,626.25,2024,4,2,2024-07-06
4269,CDM,14989770,112.917,2024,4,2,2024-07-06
4270,CDM,14989788,64.3333,2024,4,2,2024-07-06
4271,CDM,14989796,2.0833,2024,4,2,2024-07-06
4272,CDM,14989809,58.0833,2024,4,2,2024-07-06
4273,CDM,14989825,129.667,2024,4,2,2024-07-06
4274,CDM,14989833,54.8333,2024,4,2,2024-07-06
4275,CDM,15095284,196.083,2024,4,2,2024-07-06
4276,CDM,15168156,2661.17,2024,4,2,2024-07-06
4278,CDM,15298014,533.292,2024,4,2,2024-07-06
4279,CDM,15303872,40.1667,2024,4,2,2024-07-06
4280,CDM,15303910,54.0,2024,4,2,2024-07-06
4281,CDM,15311581,481.25,2024,4,2,2024-07-06
4282,CDQ,14001338,9.9167,2024,4,2,2024-07-06
4283,CDQ,14064873,15.0833,2024,4,2,2024-07-06
4285,CDQ,14545132,40.1667,2024,4,2,2024-07-06
4286,CDQ,14561781,65.4167,2024,4,2,2024-07-06
4287,CDQ,14682882,174.583,2024,4,2,2024-07-06
4288,CDQ,14682891,0.5833,2024,4,2,2024-07-06
4289,CDQ,14758699,282.833,2024,4,2,2024-07-06
4291,CDQ,14954868,27.8333,2024,4,2,2024-07-06
4292,CDQ,14954876,5.75,2024,4,2,2024-07-06
4293,CDQ,14954892,67.75,2024,4,2,2024-07-06
4294,CDQ,14989770,99.75,2024,4,2,2024-07-06
4295,CDQ,14989788,10.6667,2024,4,2,2024-07-06
4296,CDQ,14989796,10.1667,2024,4,2,2024-07-06
4297,CDQ,14989809,35.8333,2024,4,2,2024-07-06
4298,CDQ,14989825,78.75,2024,4,2,2024-07-06
4299,CDQ,14989833,31.3333,2024,4,2,2024-07-06
4300,CDQ,15095284,207.667,2024,4,2,2024-07-06
4301,CDQ,15168156,332.25,2024,4,2,2024-07-06
4302,CDM,14001338,96.5833,2024,4,3,2024-07-13
4303,CDM,14064873,86.1667,2024,4,3,2024-07-13
4307,CDM,14545132,55.1667,2024,4,3,2024-07-13
4310,CDM,14561781,9.5,2024,4,3,2024-07-13
4311,CDM,14682882,1199.0,2024,4,3,2024-07-13
4312,CDM,14682891,0.9167,2024,4,3,2024-07-13
4313,CDM,14758699,307.917,2024,4,3,2024-07-13
4315,CDM,14954868,130.083,2024,4,3,2024-07-13
4316,CDM,14954876,27.5833,2024,4,3,2024-07-13
4317,CDM,14954892,456.917,2024,4,3,2024-07-13
4318,CDM,14989770,104.583,2024,4,3,2024-07-13
4319,CDM,14989788,60.5,2024,4,3,2024-07-13
4320,CDM,14989796,2.0833,2024,4,3,2024-07-13
4321,CDM,14989809,112.667,2024,4,3,2024-07-13
4322,CDM,14989825,129.167,2024,4,3,2024-07-13
4323,CDM,14989833,51.6667,2024,4,3,2024-07-13
4324,CDM,15095284,180.917,2024,4,3,2024-07-13
4325,CDM,15168156,2370.5,2024,4,3,2024-07-13
4327,CDM,15298014,1613.79,2024,4,3,2024-07-13
4328,CDM,15303872,85.0,2024,4,3,2024-07-13
4329,CDM,15303910,166.917,2024,4,3,2024-07-13
4330,CDM,15311581,446.75,2024,4,3,2024-07-13
4331,CDQ,14001338,7.75,2024,4,3,2024-07-13
4332,CDQ,14064873,14.8333,2024,4,3,2024-07-13
4334,CDQ,14545132,86.0,2024,4,3,2024-07-13
4335,CDQ,14561781,61.8333,2024,4,3,2024-07-13
4336,CDQ,14682882,101.917,2024,4,3,2024-07-13
4337,CDQ,14758699,303.75,2024,4,3,2024-07-13
4339,CDQ,14954868,21.8333,2024,4,3,2024-07-13
4340,CDQ,14954876,2.75,2024,4,3,2024-07-13
4341,CDQ,14954892,111.583,2024,4,3,2024-07-13
4342,CDQ,14989770,92.75,2024,4,3,2024-07-13
4343,CDQ,14989788,8.6667,2024,4,3,2024-07-13
4344,CDQ,14989796,9.9167,2024,4,3,2024-07-13
4345,CDQ,14989809,31.75,2024,4,3,2024-07-13
4346,CDQ,14989825,77.75,2024,4,3,2024-07-13
4347,CDQ,14989833,27.3333,2024,4,3,2024-07-13
4348,CDQ,15095284,187.333,2024,4,3,2024-07-13
4349,CDQ,15168156,237.25,2024,4,3,2024-07-13
4350,CDQ,15298014,140.0,2024,4,3,2024-07-13
4351,CDM,14001338,95.3333,2024,4,4,2024-07-20
4352,CDM,14064873,80.75,2024,4,4,2024-07-20
4356,CDM,14545132,54.5833,2024,4,4,2024-07-20
4359,CDM,14561781,48.3333,2024,4,4,2024-07-20
4360,CDM,14682882,916.833,2024,4,4,2024-07-20
4361,CDM,14682891,0.5833,2024,4,4,2024-07-20
4362,CDM,14758699,271.833,2024,4,4,2024-07-20
4364,CDM,14954868,107.0,2024,4,4,2024-07-20
4365,CDM,14954876,26.4167,2024,4,4,2024-07-20
4366,CDM,14954892,283.583,2024,4,4,2024-07-20
4367,CDM,14989770,48.0,2024,4,4,2024-07-20
4368,CDM,14989788,57.6667,2024,4,4,2024-07-20
4369,CDM,14989796,2.0833,2024,4,4,2024-07-20
4370,CDM,14989809,103.167,2024,4,4,2024-07-20
4371,CDM,14989825,129.0,2024,4,4,2024-07-20
4372,CDM,14989833,42.5,2024,4,4,2024-07-20
4373,CDM,15095284,161.75,2024,4,4,2024-07-20
4374,CDM,15168156,1612.25,2024,4,4,2024-07-20
4376,CDM,15298014,468.375,2024,4,4,2024-07-20
4377,CDM,15303872,68.5,2024,4,4,2024-07-20
4378,CDM,15303910,156.75,2024,4,4,2024-07-20
4379,CDM,15311581,422.25,2024,4,4,2024-07-20
4380,CDQ,14001338,7.6667,2024,4,4,2024-07-20
4381,CDQ,14064873,10.8333,2024,4,4,2024-07-20
4383,CDQ,14545132,79.9167,2024,4,4,2024-07-20
4384,CDQ,14561781,19.6667,2024,4,4,2024-07-20
4385,CDQ,14682882,90.0,2024,4,4,2024-07-20
4386,CDQ,14758699,269.25,2024,4,4,2024-07-20
4388,CDQ,14954868,11.8333,2024,4,4,2024-07-20
4389,CDQ,14954876,0.75,2024,4,4,2024-07-20
4390,CDQ,14954892,93.1667,2024,4,4,2024-07-20
4391,CDQ,14989770,86.75,2024,4,4,2024-07-20
4392,CDQ,14989788,6.6667,2024,4,4,2024-07-20
4393,CDQ,14989796,9.8333,2024,4,4,2024-07-20
4394,CDQ,14989809,25.4167,2024,4,4,2024-07-20
4395,CDQ,14989825,75.75,2024,4,4,2024-07-20
4396,CDQ,14989833,22.25,2024,4,4,2024-07-20
4397,CDQ,15095284,158.0,2024,4,4,2024-07-20
4398,CDQ,15168156,352.25,2024,4,4,2024-07-20
4399,CDQ,15298014,232.0,2024,4,4,2024-07-20
4400,CDM,14001338,91.8333,2024,5,1,2024-07-27
4401,CDM,14064873,77.4167,2024,5,1,2024-07-27
4405,CDM,14545132,108.0,2024,5,1,2024-07-27
4408,CDM,14561781,47.1667,2024,5,1,2024-07-27
4409,CDM,14682882,1060.42,2024,5,1,2024-07-27
4410,CDM,14682891,0.5,2024,5,1,2024-07-27
4411,CDM,14758699,364.083,2024,5,1,2024-07-27
4413,CDM,14954868,95.8333,2024,5,1,2024-07-27
4414,CDM,14954876,22.0833,2024,5,1,2024-07-27
4415,CDM,14954892,197.917,2024,5,1,2024-07-27
4416,CDM,14989770,101.583,2024,5,1,2024-07-27
4417,CDM,14989788,54.25,2024,5,1,2024-07-27
4418,CDM,14989796,2.0833,2024,5,1,2024-07-27
4419,CDM,14989809,98.6667,2024,5,1,2024-07-27
4420,CDM,14989825,129.0,2024,5,1,2024-07-27
4421,CDM,14989833,98.3333,2024,5,1,2024-07-27
4422,CDM,15095284,334.583,2024,5,1,2024-07-27
4423,CDM,15168156,1384.0,2024,5,1,2024-07-27
4425,CDM,15298014,183.542,2024,5,1,2024-07-27
4426,CDM,15303872,67.5,2024,5,1,2024-07-27
4427,CDM,15303910,152.667,2024,5,1,2024-07-27
4428,CDM,15311581,628.167,2024,5,1,2024-07-27
4429,CDQ,14001338,7.5,2024,5,1,2024-07-27
4430,CDQ,14064873,8.5833,2024,5,1,2024-07-27
4432,CDQ,14545132,73.6667,2024,5,1,2024-07-27
4433,CDQ,14561781,19.25,2024,5,1,2024-07-27
4434,CDQ,14682882,312.583,2024,5,1,2024-07-27
4435,CDQ,14758699,248.25,2024,5,1,2024-07-27
4437,CDQ,14954868,8.8333,2024,5,1,2024-07-27
4438,CDQ,14954876,0.25,2024,5,1,2024-07-27
4439,CDQ,14954892,72.8333,2024,5,1,2024-07-27
4440,CDQ,14989770,77.6667,2024,5,1,2024-07-27
4441,CDQ,14989788,5.6667,2024,5,1,2024-07-27
4442,CDQ,14989796,9.8333,2024,5,1,2024-07-27
4443,CDQ,14989809,22.8333,2024,5,1,2024-07-27
4444,CDQ,14989825,74.75,2024,5,1,2024-07-27
4445,CDQ,14989833,22.0833,2024,5,1,2024-07-27
4446,CDQ,15095284,137.833,2024,5,1,2024-07-27
4447,CDQ,15168156,567.25,2024,5,1,2024-07-27
4448,CDQ,15298014,11.0,2024,5,1,2024-07-27
4449,CDM,14001338,89.5,2024,5,2,2024-08-03
4450,CDM,14064873,59.3333,2024,5,2,2024-08-03
4454,CDM,14545132,107.75,2024,5,2,2024-08-03
4457,CDM,14561781,46.0833,2024,5,2,2024-08-03
4458,CDM,14682882,1029.83,2024,5,2,2024-08-03
4459,CDM,14682891,0.3333,2024,5,2,2024-08-03
4460,CDM,14758699,354.667,2024,5,2,2024-08-03
4462,CDM,14954868,66.6667,2024,5,2,2024-08-03
4463,CDM,14954876,14.8333,2024,5,2,2024-08-03
4464,CDM,14954892,108.917,2024,5,2,2024-08-03
4465,CDM,14989770,94.3333,2024,5,2,2024-08-03
4466,CDM,14989788,37.0,2024,5,2,2024-08-03
4467,CDM,14989796,1.9167,2024,5,2,2024-08-03
4468,CDM,14989809,76.3333,2024,5,2,2024-08-03
4469,CDM,14989825,128.75,2024,5,2,2024-08-03
4470,CDM,14989833,94.1667,2024,5,2,2024-08-03
4471,CDM,15095284,324.25,2024,5,2,2024-08-03
4472,CDM,15168156,1237.5,2024,5,2,2024-08-03
4474,CDM,15298014,15.2083,2024,5,2,2024-08-03
4475,CDM,15303872,57.1667,2024,5,2,2024-08-03
4476,CDM,15303910,141.583,2024,5,2,2024-08-03
4477,CDM,15311581,465.833,2024,5,2,2024-08-03
4478,CDQ,14001338,7.3333,2024,5,2,2024-08-03
4479,CDQ,14064873,20.5,2024,5,2,2024-08-03
4481,CDQ,14545132,61.6667,2024,5,2,2024-08-03
4482,CDQ,14561781,16.6667,2024,5,2,2024-08-03
4483,CDQ,14682882,298.25,2024,5,2,2024-08-03
4484,CDQ,14758699,225.083,2024,5,2,2024-08-03
4486,CDQ,14954868,25.8333,2024,5,2,2024-08-03
4487,CDQ,14954876,0.25,2024,5,2,2024-08-03
4488,CDQ,14954892,55.0,2024,5,2,2024-08-03
4489,CDQ,14989770,76.6667,2024,5,2,2024-08-03
4490,CDQ,14989788,14.6667,2024,5,2,2024-08-03
4491,CDQ,14989796,9.75,2024,5,2,2024-08-03
4492,CDQ,14989809,38.6667,2024,5,2,2024-08-03
4493,CDQ,14989825,72.75,2024,5,2,2024-08-03
4494,CDQ,14989833,19.4167,2024,5,2,2024-08-03
4495,CDQ,15095284,126.583,2024,5,2,2024-08-03
4496,CDQ,15168156,463.0,2024,5,2,2024-08-03
4497,CDQ,15298014,1.0,2024,5,2,2024-08-03
4498,CDQ,15311581,117.0,2024,5,2,2024-08-03
4499,CDM,14001338,88.4167,2024,5,3,2024-08-10
4500,CDM,14064873,56.9167,2024,5,3,2024-08-10
4504,CDM,14545132,101.583,2024,5,3,2024-08-10
4507,CDM,14561781,44.8333,2024,5,3,2024-08-10
4508,CDM,14682882,988.0,2024,5,3,2024-08-10
4509,CDM,14682891,0.25,2024,5,3,2024-08-10
4510,CDM,14758699,333.25,2024,5,3,2024-08-10
4512,CDM,14954868,112.583,2024,5,3,2024-08-10
4513,CDM,14954876,7.6667,2024,5,3,2024-08-10
4514,CDM,14954892,393.333,2024,5,3,2024-08-10
4515,CDM,14989770,82.1667,2024,5,3,2024-08-10
4516,CDM,14989788,30.4167,2024,5,3,2024-08-10
4517,CDM,14989796,1.5833,2024,5,3,2024-08-10
4518,CDM,14989809,66.6667,2024,5,3,2024-08-10
4519,CDM,14989825,128.583,2024,5,3,2024-08-10
4520,CDM,14989833,92.9167,2024,5,3,2024-08-10
4521,CDM,15095284,306.833,2024,5,3,2024-08-10
4522,CDM,15168156,1644.0,2024,5,3,2024-08-10
4524,CDM,15298014,1278.54,2024,5,3,2024-08-10
4525,CDM,15303872,132.167,2024,5,3,2024-08-10
4526,CDM,15303910,124.333,2024,5,3,2024-08-10
4527,CDM,15311581,360.583,2024,5,3,2024-08-10
4528,CDQ,14001338,2.75,2024,5,3,2024-08-10
4529,CDQ,14064873,20.0,2024,5,3,2024-08-10
4531,CDQ,14545132,44.6667,2024,5,3,2024-08-10
4532,CDQ,14561781,11.1667,2024,5,3,2024-08-10
4533,CDQ,14682882,285.5,2024,5,3,2024-08-10
4534,CDQ,14758699,187.0,2024,5,3,2024-08-10
4536,CDQ,14954868,21.8333,2024,5,3,2024-08-10
4537,CDQ,14954876,0.25,2024,5,3,2024-08-10
4538,CDQ,14954892,32.5,2024,5,3,2024-08-10
4539,CDQ,14989770,68.3333,2024,5,3,2024-08-10
4540,CDQ,14989788,8.6667,2024,5,3,2024-08-10
4541,CDQ,14989796,9.6667,2024,5,3,2024-08-10
4542,CDQ,14989809,32.1667,2024,5,3,2024-08-10
4543,CDQ,14989825,71.5833,2024,5,3,2024-08-10
4544,CDQ,14989833,14.3333,2024,5,3,2024-08-10
4545,CDQ,15095284,103.583,2024,5,3,2024-08-10
4546,CDQ,15168156,664.0,2024,5,3,2024-08-10
4547,CDQ,15311581,127.833,2024,5,3,2024-08-10
4548,CDM,14001338,68.0,2024,5,4,2024-08-17
4549,CDM,14064873,52.5,2024,5,4,2024-08-17
4553,CDM,14545132,35.5833,2024,5,4,2024-08-17
4556,CDM,14561781,40.5833,2024,5,4,2024-08-17
4557,CDM,14682882,956.5,2024,5,4,2024-08-17
4558,CDM,14682891,0.25,2024,5,4,2024-08-17
4559,CDM,14758699,310.25,2024,5,4,2024-08-17
4561,CDM,14954868,88.1667,2024,5,4,2024-08-17
4562,CDM,14954876,5.1667,2024,5,4,2024-08-17
4563,CDM,14954892,242.833,2024,5,4,2024-08-17
4564,CDM,14989770,62.6667,2024,5,4,2024-08-17
4565,CDM,14989788,24.1667,2024,5,4,2024-08-17
4566,CDM,14989796,1.0833,2024,5,4,2024-08-17
4567,CDM,14989809,60.3333,2024,5,4,2024-08-17
4568,CDM,14989825,127.5,2024,5,4,2024-08-17
4569,CDM,14989833,64.8333,2024,5,4,2024-08-17
4570,CDM,15095284,294.167,2024,5,4,2024-08-17
4571,CDM,15168156,606.75,2024,5,4,2024-08-17
4573,CDM,15298014,718.542,2024,5,4,2024-08-17
4574,CDM,15303872,119.0,2024,5,4,2024-08-17
4575,CDM,15303910,90.0833,2024,5,4,2024-08-17
4576,CDM,15311581,305.5,2024,5,4,2024-08-17
4577,CDQ,14001338,15.4167,2024,5,4,2024-08-17
4578,CDQ,14064873,18.9167,2024,5,4,2024-08-17
4580,CDQ,14545132,97.5833,2024,5,4,2024-08-17
4581,CDQ,14561781,9.5,2024,5,4,2024-08-17
4582,CDQ,14682882,281.5,2024,5,4,2024-08-17
4583,CDQ,14758699,150.833,2024,5,4,2024-08-17
4585,CDQ,14954868,23.8333,2024,5,4,2024-08-17
4586,CDQ,14954892,71.0833,2024,5,4,2024-08-17
4587,CDQ,14989770,66.3333,2024,5,4,2024-08-17
4588,CDQ,14989788,4.6667,2024,5,4,2024-08-17
4589,CDQ,14989796,9.6667,2024,5,4,2024-08-17
4590,CDQ,14989809,30.6667,2024,5,4,2024-08-17
4591,CDQ,14989825,70.4167,2024,5,4,2024-08-17
4592,CDQ,14989833,32.3333,2024,5,4,2024-08-17
4593,CDQ,15095284,92.5833,2024,5,4,2024-08-17
4594,CDQ,15168156,299.0,2024,5,4,2024-08-17
4595,CDQ,15298014,175.5,2024,5,4,2024-08-17
4596,CDQ,15311581,96.8333,2024,5,4,2024-08-17
4597,CDM,14001338,59.5,2024,6,1,2024-08-24
4598,CDM,14064873,47.3333,2024,6,1,2024-08-24
4602,CDM,14545132,34.5,2024,6,1,2024-08-24
4605,CDM,14561781,30.5,2024,6,1,2024-08-24
4606,CDM,14682882,946.0,2024,6,1,2024-08-24
4607,CDM,14758699,236.75,2024,6,1,2024-08-24
4609,CDM,14954868,66.0,2024,6,1,2024-08-24
4610,CDM,14954876,1.3333,2024,6,1,2024-08-24
4611,CDM,14954892,129.083,2024,6,1,2024-08-24
4612,CDM,14989770,64.5833,2024,6,1,2024-08-24
4613,CDM,14989788,20.0,2024,6,1,2024-08-24
4614,CDM,14989809,56.3333,2024,6,1,2024-08-24
4615,CDM,14989825,126.083,2024,6,1,2024-08-24
4616,CDM,14989833,63.25,2024,6,1,2024-08-24
4617,CDM,15095284,222.5,2024,6,1,2024-08-24
4618,CDM,15168156,520.5,2024,6,1,2024-08-24
