saq_ventes_id,code_saq,no_fournisseur,no_succursale,type_client,no_da,annee,periode,semaine,bouteille,montant
1213605,14954892,17400778,23309,2,0,2024,8,2,9,364.5
1213606,14954892,17400778,23311,2,0,2024,8,2,4,162.0
1213607,14954892,17400778,23312,2,0,2024,8,2,2,81.0
1213608,14954892,17400778,23313,2,0,2024,8,2,2,81.0
1213609,14954892,17400778,23314,2,0,2024,8,2,15,607.5
1213610,14954892,17400778,23327,2,0,2024,8,2,1,40.5
1213611,14954892,17400778,23329,2,0,2024,8,2,1,40.5
1213612,14954892,17400778,23331,2,0,2024,8,2,9,364.5
1213613,14954892,17400778,23332,2,0,2024,8,2,9,364.5
1213614,14954892,17400778,23333,2,0,2024,8,2,2,81.0
1213615,14954892,17400778,23334,2,0,2024,8,2,2,81.0
1213616,14954892,17400778,23335,2,0,2024,8,2,10,405.0
1213617,14954892,17400778,23336,2,0,2024,8,2,3,121.5
1213618,14954892,17400778,23337,2,0,2024,8,2,3,121.5
1213619,14954892,17400778,23343,2,0,2024,8,2,2,81.0
1213620,14954892,17400778,23345,2,0,2024,8,2,2,81.0
1213621,14954892,17400778,23347,2,0,2024,8,2,3,121.5
1213622,14954892,17400778,23348,2,0,2024,8,2,4,162.0
1213623,14954892,17400778,23349,2,0,2024,8,2,6,243.0
1213624,14954892,17400778,23352,2,0,2024,8,2,5,202.5
1213625,14954892,17400778,23355,2,0,2024,8,2,1,40.5
1213626,14954892,17400778,23358,2,0,2024,8,2,1,40.5
1213627,14954892,17400778,23359,2,0,2024,8,2,3,121.5
1213628,14954892,17400778,23361,2,0,2024,8,2,2,81.0
1213629,14954892,17400778,23366,2,0,2024,8,2,1,40.5
1213630,14954892,17400778,23367,2,0,2024,8,2,2,81.0
1213631,14954892,17400778,23368,2,0,2024,8,2,1,40.5
1213632,14954892,17400778,23369,2,0,2024,8,2,2,81.0
1213633,14954892,17400778,23380,2,0,2024,8,2,2,81.0
1213634,14954892,17400778,23381,2,0,2024,8,2,1,40.5
1213635,14954892,17400778,23385,1,0,2024,8,2,2,80.57
1213636,14954892,17400778,23385,2,0,2024,8,2,-2,-81.0
1213637,14954892,17400778,23390,1,0,2024,8,2,16,644.59
1213638,14954892,17400778,23390,2,0,2024,8,2,-14,-567.0
1213639,14954892,17400778,23451,2,0,2024,8,2,10,405.0
1213640,14954892,17400778,33501,2,0,2024,8,2,1,40.5
1213641,14954892,17400778,33505,2,0,2024,8,2,4,162.0
1213642,14954892,17400778,33508,2,0,2024,8,2,5,202.5
1213643,14954892,17400778,33509,2,0,2024,8,2,2,81.0
1213644,14954892,17400778,33511,1,0,2024,8,2,2,80.57
1213645,14954892,17400778,33511,2,0,2024,8,2,2,81.0
1213646,14954892,17400778,33512,1,0,2024,8,2,1,40.29
1213647,14954892,17400778,33512,2,0,2024,8,2,2,81.0
1213648,14954892,17400778,33512,99,0,2024,8,2,1,40.5
1213649,14954892,17400778,33515,2,0,2024,8,2,1,40.5
1213650,14954892,17400778,33518,2,0,2024,8,2,3,121.5
1213651,14954892,17400778,33520,2,0,2024,8,2,2,81.0
1213652,14954892,17400778,33524,2,0,2024,8,2,10,405.0
1213653,14954892,17400778,33526,2,0,2024,8,2,1,40.5
1213654,14954892,17400778,33534,1,0,2024,8,2,2,80.57
1213655,14954892,17400778,33534,2,0,2024,8,2,5,202.5
1213656,14954892,17400778,33535,2,0,2024,8,2,4,162.0
1213657,14954892,17400778,33536,2,0,2024,8,2,1,40.5
1213658,14954892,17400778,33540,2,0,2024,8,2,2,81.0
1213659,14954892,17400778,33541,2,0,2024,8,2,3,121.5
1213660,14954892,17400778,33542,2,0,2024,8,2,1,40.5
1213661,14954892,17400778,33544,2,0,2024,8,2,1,40.5
1213662,14954892,17400778,33545,2,0,2024,8,2,2,81.0
1213663,14954892,17400778,33546,2,0,2024,8,2,2,81.0
1213664,14954892,17400778,33548,2,0,2024,8,2,1,40.5
1213665,14954892,17400778,33549,2,0,2024,8,2,1,40.5
1213666,14954892,17400778,33550,2,0,2024,8,2,1,40.5
1213667,14954892,17400778,33553,2,0,2024,8,2,2,81.0
1213668,14954892,17400778,33554,1,0,2024,8,2,1,40.29
1213669,14954892,17400778,33554,2,0,2024,8,2,1,40.5
1213670,14954892,17400778,33558,2,0,2024,8,2,1,40.5
1213671,14954892,17400778,33560,2,0,2024,8,2,1,40.5
1213672,14954892,17400778,33561,2,0,2024,8,2,3,121.5
1213673,14954892,17400778,33562,1,0,2024,8,2,6,241.72
1213674,14954892,17400778,33564,2,0,2024,8,2,2,81.0
1213675,14954892,17400778,33565,2,0,2024,8,2,1,40.5
1213676,14954892,17400778,33567,2,0,2024,8,2,4,162.0
1213677,14954892,17400778,33569,2,0,2024,8,2,1,40.5
1213678,14954892,17400778,33570,2,0,2024,8,2,6,243.0
1213679,14954892,17400778,33571,1,0,2024,8,2,1,40.29
1213680,14954892,17400778,33571,2,0,2024,8,2,5,202.5
1213681,14954892,17400778,33573,2,0,2024,8,2,2,81.0
1213682,14954892,17400778,33574,2,0,2024,8,2,3,121.5
1213683,14954892,17400778,33582,2,0,2024,8,2,6,243.0
1213684,14954892,17400778,33585,2,0,2024,8,2,3,121.5
1213685,14954892,17400778,33589,2,0,2024,8,2,3,121.5
1213686,14954892,17400778,33590,2,0,2024,8,2,1,40.5
1213687,14954892,17400778,33594,2,0,2024,8,2,6,243.0
1213688,14954892,17400778,33595,2,0,2024,8,2,2,81.0
1213689,14954892,17400778,33596,2,0,2024,8,2,7,283.5
1213690,14954892,17400778,33604,2,0,2024,8,2,4,162.0
1213691,14954892,17400778,33605,2,0,2024,8,2,2,81.0
1213692,14954892,17400778,33609,2,0,2024,8,2,1,40.5
1213693,14954892,17400778,33611,2,0,2024,8,2,2,81.0
1213694,14954892,17400778,33614,1,0,2024,8,2,3,120.86
1213695,14954892,17400778,33615,2,0,2024,8,2,5,202.5
1213696,14954892,17400778,33616,2,0,2024,8,2,5,202.5
1213697,14954892,17400778,33617,2,0,2024,8,2,2,81.0
1213698,14954892,17400778,33619,2,0,2024,8,2,2,81.0
1213699,14954892,17400778,33620,2,0,2024,8,2,6,243.0
1213700,14954892,17400778,33624,2,0,2024,8,2,1,40.5
1213701,14954892,17400778,33625,2,0,2024,8,2,2,81.0
1213702,14954892,17400778,33626,2,0,2024,8,2,1,40.5
1213703,14954892,17400778,33629,2,0,2024,8,2,3,121.5
1213704,14954892,17400778,33632,2,0,2024,8,2,2,81.0
1213705,14954892,17400778,33632,99,0,2024,8,2,1,40.5
1213706,14954892,17400778,33635,2,0,2024,8,2,4,162.0
1213707,14954892,17400778,33693,2,0,2024,8,2,2,81.0
1213708,14954892,17400778,33694,2,0,2024,8,2,3,121.5
1213709,14954892,17400778,33856,2,0,2024,8,2,1,40.5
1213710,14954892,17400778,CDM,1,0,2024,8,2,17,684.88
1213711,14954892,17400778,CDM,15,0,2024,8,2,60,1073.4
1213712,14954892,17400778,CDQ,1,0,2024,8,2,5,201.43
1213713,14960213,17400778,23056,2,0,2024,8,2,1,3.75
1213714,14960213,17400778,23184,2,0,2024,8,2,2,7.5
1213715,14960213,17400778,23202,2,0,2024,8,2,-1,-3.75
1213716,14960213,17400778,33539,2,0,2024,8,2,4,15.0
1213717,14960213,17400778,33616,2,0,2024,8,2,2,7.5
1213718,14989770,17400778,23004,2,0,2024,8,2,1,44.0
1213719,14989770,17400778,23015,2,0,2024,8,2,1,44.0
1213720,14989770,17400778,23016,2,0,2024,8,2,2,88.0
1213721,14989770,17400778,23030,2,0,2024,8,2,1,44.0
1213722,14989770,17400778,23048,2,0,2024,8,2,3,132.0
1213723,14989770,17400778,23054,2,0,2024,8,2,5,220.0
1213724,14989770,17400778,23060,2,0,2024,8,2,3,132.0
1213725,14989770,17400778,23066,2,0,2024,8,2,1,44.0
1213726,14989770,17400778,23067,2,0,2024,8,2,3,132.0
1213727,14989770,17400778,23069,2,0,2024,8,2,2,88.0
1213728,14989770,17400778,23070,2,0,2024,8,2,6,264.0
1213729,14989770,17400778,23082,2,0,2024,8,2,2,88.0
1213730,14989770,17400778,23106,2,0,2024,8,2,2,88.0
1213731,14989770,17400778,23125,2,0,2024,8,2,1,44.0
1213732,14989770,17400778,23140,2,0,2024,8,2,2,88.0
1213733,14989770,17400778,23148,2,0,2024,8,2,2,88.0
1213734,14989770,17400778,23169,2,0,2024,8,2,4,176.0
1213735,14989770,17400778,23192,2,0,2024,8,2,1,44.0
1213736,14989770,17400778,23194,2,0,2024,8,2,1,44.0
1213737,14989770,17400778,23199,2,0,2024,8,2,5,220.0
1213738,14989770,17400778,23202,2,0,2024,8,2,1,44.0
1213739,14989770,17400778,23214,2,0,2024,8,2,1,44.0
1213740,14989770,17400778,23233,2,0,2024,8,2,2,88.0
1213741,14989770,17400778,23244,2,0,2024,8,2,2,88.0
1213742,14989770,17400778,23292,2,0,2024,8,2,1,44.0
1213743,14989770,17400778,23309,2,0,2024,8,2,1,44.0
1213744,14989770,17400778,23345,99,0,2024,8,2,1,44.0
1213745,14989770,17400778,23358,2,0,2024,8,2,2,88.0
1213746,14989770,17400778,33501,2,0,2024,8,2,1,44.0
1213747,14989770,17400778,33506,2,0,2024,8,2,2,88.0
1213748,14989770,17400778,33509,2,0,2024,8,2,1,44.0
1213749,14989770,17400778,33511,2,0,2024,8,2,1,44.0
1213750,14989770,17400778,33512,2,0,2024,8,2,1,44.0
1213751,14989770,17400778,33519,2,0,2024,8,2,1,44.0
1213752,14989770,17400778,33536,2,0,2024,8,2,1,44.0
1213753,14989770,17400778,33546,2,0,2024,8,2,4,176.0
1213754,14989770,17400778,33558,2,0,2024,8,2,1,44.0
1213755,14989770,17400778,33561,2,0,2024,8,2,4,176.0
1213756,14989770,17400778,33562,2,0,2024,8,2,8,352.0
1213757,14989770,17400778,33570,2,0,2024,8,2,3,132.0
1213758,14989770,17400778,33577,2,0,2024,8,2,1,44.0
1213759,14989770,17400778,33584,2,0,2024,8,2,1,44.0
1213760,14989770,17400778,33586,2,0,2024,8,2,1,44.0
1213761,14989770,17400778,33612,2,0,2024,8,2,2,88.0
1213762,14989770,17400778,33614,2,0,2024,8,2,2,88.0
1213763,14989770,17400778,33619,99,0,2024,8,2,1,44.0
1213764,14989770,17400778,33624,2,0,2024,8,2,1,44.0
1213765,14989770,17400778,33635,2,0,2024,8,2,3,132.0
1213766,14989770,17400778,CDM,1,0,2024,8,2,1,43.91
1213767,14989788,17400778,23025,2,0,2024,8,2,2,81.0
1213768,14989788,17400778,23040,2,0,2024,8,2,1,40.5
1213769,14989788,17400778,23045,1,0,2024,8,2,1,40.46
1213770,14989788,17400778,23045,2,0,2024,8,2,1,40.5
1213771,14989788,17400778,23050,2,0,2024,8,2,1,40.5
1213772,14989788,17400778,23060,2,0,2024,8,2,1,40.5
1213773,14989788,17400778,23069,2,0,2024,8,2,4,162.0
1213774,14989788,17400778,23070,2,0,2024,8,2,3,121.5
1213775,14989788,17400778,23082,2,0,2024,8,2,3,121.5
1213776,14989788,17400778,23104,2,0,2024,8,2,2,81.0
1213777,14989788,17400778,23119,2,0,2024,8,2,1,40.5
1213778,14989788,17400778,23130,2,0,2024,8,2,1,40.5
1213779,14989788,17400778,23140,2,0,2024,8,2,1,40.5
1213780,14989788,17400778,23146,2,0,2024,8,2,-1,-40.5
1213781,14989788,17400778,23148,2,0,2024,8,2,2,81.0
1213782,14989788,17400778,23158,2,0,2024,8,2,4,162.0
1213783,14989788,17400778,23162,2,0,2024,8,2,1,40.5
1213784,14989788,17400778,23169,2,0,2024,8,2,1,40.5
1213785,14989788,17400778,23171,2,0,2024,8,2,1,40.5
1213786,14989788,17400778,23181,2,0,2024,8,2,2,81.0
1213787,14989788,17400778,23183,2,0,2024,8,2,3,121.5
1213788,14989788,17400778,23184,2,0,2024,8,2,3,121.5
1213789,14989788,17400778,23187,2,0,2024,8,2,2,81.0
1213790,14989788,17400778,23189,2,0,2024,8,2,1,40.5
1213791,14989788,17400778,23195,2,0,2024,8,2,2,81.0
1213792,14989788,17400778,23198,2,0,2024,8,2,2,81.0
1213793,14989788,17400778,23199,2,0,2024,8,2,5,202.5
1213794,14989788,17400778,23200,2,0,2024,8,2,2,81.0
1213795,14989788,17400778,23231,2,0,2024,8,2,1,40.5
1213796,14989788,17400778,23309,2,0,2024,8,2,3,121.5
1213797,14989788,17400778,23313,2,0,2024,8,2,2,81.0
1213798,14989788,17400778,23348,2,0,2024,8,2,1,40.5
1213799,14989788,17400778,23358,2,0,2024,8,2,1,40.5
1213800,14989788,17400778,23368,2,0,2024,8,2,1,40.5
1213801,14989788,17400778,33507,2,0,2024,8,2,3,121.5
1213802,14989788,17400778,33512,2,0,2024,8,2,1,40.5
1213803,14989788,17400778,33559,2,0,2024,8,2,4,162.0
1213804,14989788,17400778,33560,2,0,2024,8,2,2,81.0
1213805,14989788,17400778,33562,2,0,2024,8,2,1,40.5
1213806,14989788,17400778,33563,2,0,2024,8,2,1,40.5
1213807,14989788,17400778,33564,2,0,2024,8,2,1,40.5
1213808,14989788,17400778,33571,2,0,2024,8,2,2,81.0
1213809,14989788,17400778,33596,2,0,2024,8,2,2,81.0
1213810,14989788,17400778,33608,99,0,2024,8,2,1,40.5
1213811,14989788,17400778,33616,2,0,2024,8,2,1,40.5
1213812,14989788,17400778,33619,2,0,2024,8,2,1,40.5
1213813,14989788,17400778,33619,99,0,2024,8,2,1,40.5
1213814,14989788,17400778,33625,2,0,2024,8,2,1,40.5
1213815,14989788,17400778,CDM,1,0,2024,8,2,3,121.38
1213816,14989788,17400778,CDM,15,0,2024,8,2,12,237.12
1213817,14989796,17400778,23084,2,0,2024,8,2,-1,-37.0
1213818,14989796,17400778,23102,2,0,2024,8,2,1,37.0
1213819,14989796,17400778,23165,2,0,2024,8,2,3,111.0
1213820,14989796,17400778,23181,2,0,2024,8,2,2,74.0
1213821,14989796,17400778,23194,2,0,2024,8,2,1,37.0
1213822,14989796,17400778,33520,2,0,2024,8,2,1,37.0
1213823,14989796,17400778,33538,2,0,2024,8,2,2,74.0
1213824,14989796,17400778,33594,2,0,2024,8,2,1,37.0
1213825,14989796,17400778,33610,99,0,2024,8,2,1,37.0
1213826,14989796,17400778,33626,2,0,2024,8,2,1,37.0
1213827,14989796,17400778,CDQ,1,0,2024,8,2,1,35.83
1213828,14989809,17400778,23004,2,0,2024,8,2,1,37.0
1213829,14989809,17400778,23025,2,0,2024,8,2,1,37.0
1213830,14989809,17400778,23040,2,0,2024,8,2,4,148.0
1213831,14989809,17400778,23042,2,0,2024,8,2,1,37.0
1213832,14989809,17400778,23056,2,0,2024,8,2,2,74.0
1213833,14989809,17400778,23061,2,0,2024,8,2,2,74.0
1213834,14989809,17400778,23070,2,0,2024,8,2,1,37.0
1213835,14989809,17400778,23082,2,0,2024,8,2,1,37.0
1213836,14989809,17400778,23084,2,0,2024,8,2,2,74.0
1213837,14989809,17400778,23140,2,0,2024,8,2,2,74.0
1213838,14989809,17400778,23144,1,0,2024,8,2,1,36.91
1213839,14989809,17400778,23144,2,0,2024,8,2,1,37.0
1213840,14989809,17400778,23146,2,0,2024,8,2,1,37.0
1213841,14989809,17400778,23146,99,0,2024,8,2,1,37.0
1213842,14989809,17400778,23148,2,0,2024,8,2,5,185.0
1213843,14989809,17400778,23158,2,0,2024,8,2,8,296.0
1213844,14989809,17400778,23175,2,0,2024,8,2,1,37.0
1213845,14989809,17400778,23183,2,0,2024,8,2,1,37.0
1213846,14989809,17400778,23184,2,0,2024,8,2,1,37.0
1213847,14989809,17400778,23192,2,0,2024,8,2,3,111.0
1213848,14989809,17400778,23192,99,0,2024,8,2,1,37.0
1213849,14989809,17400778,23198,2,0,2024,8,2,5,185.0
1213850,14989809,17400778,23199,2,0,2024,8,2,10,370.0
1213851,14989809,17400778,23202,2,0,2024,8,2,2,74.0
1213852,14989809,17400778,23215,2,0,2024,8,2,2,74.0
1213853,14989809,17400778,23218,2,0,2024,8,2,1,37.0
1213854,14989809,17400778,23221,2,0,2024,8,2,3,111.0
1213855,14989809,17400778,23221,99,0,2024,8,2,1,37.0
1213856,14989809,17400778,23247,2,0,2024,8,2,2,74.0
1213857,14989809,17400778,23292,2,0,2024,8,2,5,185.0
1213858,14989809,17400778,23306,2,0,2024,8,2,-1,-37.0
1213859,14989809,17400778,23309,2,0,2024,8,2,6,222.0
1213860,14989809,17400778,23311,2,0,2024,8,2,1,37.0
1213861,14989809,17400778,23312,2,0,2024,8,2,1,37.0
1213862,14989809,17400778,23313,2,0,2024,8,2,2,74.0
1213863,14989809,17400778,23314,2,0,2024,8,2,2,74.0
1213864,14989809,17400778,23358,2,0,2024,8,2,1,37.0
1213865,14989809,17400778,23361,2,0,2024,8,2,1,37.0
1213866,14989809,17400778,23381,2,0,2024,8,2,1,37.0
1213867,14989809,17400778,33512,1,0,2024,8,2,2,73.81
1213868,14989809,17400778,33512,2,0,2024,8,2,1,37.0
1213869,14989809,17400778,33514,2,0,2024,8,2,1,37.0
1213870,14989809,17400778,33534,2,0,2024,8,2,2,74.0
1213871,14989809,17400778,33538,2,0,2024,8,2,5,185.0
1213872,14989809,17400778,33545,2,0,2024,8,2,1,37.0
1213873,14989809,17400778,33546,2,0,2024,8,2,3,111.0
1213874,14989809,17400778,33556,2,0,2024,8,2,3,111.0
1213875,14989809,17400778,33563,2,0,2024,8,2,5,185.0
1213876,14989809,17400778,33571,2,0,2024,8,2,6,222.0
1213877,14989809,17400778,33571,99,0,2024,8,2,1,37.0
1213878,14989809,17400778,33574,2,0,2024,8,2,1,37.0
1213879,14989809,17400778,33581,2,0,2024,8,2,1,37.0
1213880,14989809,17400778,33582,2,0,2024,8,2,2,74.0
1213881,14989809,17400778,33590,2,0,2024,8,2,1,37.0
1213882,14989809,17400778,33612,2,0,2024,8,2,1,37.0
1213883,14989809,17400778,33618,2,0,2024,8,2,1,37.0
1213884,14989809,17400778,33622,2,0,2024,8,2,3,111.0
1213885,14989809,17400778,33625,2,0,2024,8,2,16,592.0
1213886,14989809,17400778,33629,2,0,2024,8,2,2,74.0
1213887,14989809,17400778,33632,2,0,2024,8,2,1,37.0
1213888,14989809,17400778,33632,99,0,2024,8,2,1,37.0
1213889,14989809,17400778,33635,2,0,2024,8,2,6,222.0
1213890,14989809,17400778,33694,2,0,2024,8,2,2,74.0
1213891,14989809,17400778,33852,2,0,2024,8,2,2,74.0
1213892,14989809,17400778,CDM,1,0,2024,8,2,1,36.91
1213893,14989825,17400778,23056,2,0,2024,8,2,1,37.0
1213894,14989825,17400778,23060,1,0,2024,8,2,1,36.84
1213895,14989825,17400778,23090,1,0,2024,8,2,1,36.84
1213896,14989825,17400778,23134,2,0,2024,8,2,1,37.0
1213897,14989825,17400778,23141,2,0,2024,8,2,1,37.0
1213898,14989825,17400778,23146,2,0,2024,8,2,1,37.0
1213899,14989825,17400778,23162,1,0,2024,8,2,-2,-73.68
1213900,14989825,17400778,23180,2,0,2024,8,2,1,37.0
1213901,14989825,17400778,23189,1,0,2024,8,2,1,36.84
1213902,14989825,17400778,23218,2,0,2024,8,2,1,37.0
1213903,14989825,17400778,23301,2,0,2024,8,2,2,74.0
1213904,14989825,17400778,33512,1,0,2024,8,2,1,36.84
1213905,14989825,17400778,33535,2,0,2024,8,2,1,37.0
1213906,14989825,17400778,33546,2,0,2024,8,2,1,37.0
1213907,14989825,17400778,33553,2,0,2024,8,2,1,37.0
1213908,14989825,17400778,33565,2,0,2024,8,2,1,37.0
1213909,14989825,17400778,33571,2,0,2024,8,2,1,37.0
1213910,14989825,17400778,33575,2,0,2024,8,2,1,37.0
1213911,14989825,17400778,33582,2,0,2024,8,2,1,37.0
1213912,14989825,17400778,33585,2,0,2024,8,2,2,74.0
1213913,14989825,17400778,33610,99,0,2024,8,2,1,37.0
1213914,14989825,17400778,33614,2,0,2024,8,2,1,37.0
1213915,14989825,17400778,CDM,1,0,2024,8,2,5,184.19
1213916,14989833,17400778,23002,2,0,2024,8,2,1,44.0
1213917,14989833,17400778,23037,2,0,2024,8,2,3,132.0
1213918,14989833,17400778,23070,2,0,2024,8,2,2,88.0
1213919,14989833,17400778,23082,2,0,2024,8,2,4,176.0
1213920,14989833,17400778,23119,2,0,2024,8,2,3,132.0
1213921,14989833,17400778,23152,2,0,2024,8,2,1,44.0
1213922,14989833,17400778,23176,2,0,2024,8,2,-1,-44.0
1213923,14989833,17400778,23199,2,0,2024,8,2,4,176.0
1213924,14989833,17400778,23215,2,0,2024,8,2,1,44.0
1213925,14989833,17400778,23222,2,0,2024,8,2,1,44.0
1213926,14989833,17400778,23234,2,0,2024,8,2,1,44.0
1213927,14989833,17400778,23303,2,0,2024,8,2,2,88.0
1213928,14989833,17400778,23309,2,0,2024,8,2,2,88.0
1213929,14989833,17400778,23359,2,0,2024,8,2,1,44.0
1213930,14989833,17400778,23366,2,0,2024,8,2,1,44.0
1213931,14989833,17400778,23379,2,0,2024,8,2,2,88.0
1213932,14989833,17400778,33506,2,0,2024,8,2,1,44.0
1213933,14989833,17400778,33541,2,0,2024,8,2,1,44.0
1213934,14989833,17400778,33546,1,0,2024,8,2,1,43.91
1213935,14989833,17400778,33546,2,0,2024,8,2,6,264.0
1213936,14989833,17400778,33553,2,0,2024,8,2,2,88.0
1213937,14989833,17400778,33561,2,0,2024,8,2,1,44.0
1213938,14989833,17400778,33573,2,0,2024,8,2,1,44.0
1213939,14989833,17400778,33583,2,0,2024,8,2,1,44.0
1213940,14989833,17400778,33609,2,0,2024,8,2,2,88.0
1213941,14989833,17400778,33614,2,0,2024,8,2,2,88.0
1213942,14989833,17400778,33852,2,0,2024,8,2,1,44.0
1213943,15095284,17400778,23002,2,0,2024,8,2,2,81.0
1213944,15095284,17400778,23018,2,0,2024,8,2,1,40.5
1213945,15095284,17400778,23026,2,0,2024,8,2,4,162.0
1213946,15095284,17400778,23037,2,0,2024,8,2,5,202.5
1213947,15095284,17400778,23054,2,0,2024,8,2,2,81.0
1213948,15095284,17400778,23060,2,0,2024,8,2,10,405.0
1213949,15095284,17400778,23062,2,0,2024,8,2,1,40.5
1213950,15095284,17400778,23068,2,0,2024,8,2,2,81.0
1213951,15095284,17400778,23069,2,0,2024,8,2,5,202.5
1213952,15095284,17400778,23070,2,0,2024,8,2,5,202.5
1213953,15095284,17400778,23073,2,0,2024,8,2,3,121.5
1213954,15095284,17400778,23104,2,0,2024,8,2,2,81.0
1213955,15095284,17400778,23105,2,0,2024,8,2,3,121.5
1213956,15095284,17400778,23112,2,0,2024,8,2,3,121.5
1213957,15095284,17400778,23115,2,0,2024,8,2,8,324.0
1213958,15095284,17400778,23118,2,0,2024,8,2,3,121.5
1213959,15095284,17400778,23119,2,0,2024,8,2,2,81.0
1213960,15095284,17400778,23123,2,0,2024,8,2,4,162.0
1213961,15095284,17400778,23132,2,0,2024,8,2,2,81.0
1213962,15095284,17400778,23140,2,0,2024,8,2,1,40.5
1213963,15095284,17400778,23148,20,0,2024,8,2,-2,-79.96
1213964,15095284,17400778,23152,2,0,2024,8,2,2,81.0
1213965,15095284,17400778,23162,2,0,2024,8,2,7,283.5
1213966,15095284,17400778,23176,2,0,2024,8,2,1,40.5
1213967,15095284,17400778,23183,2,0,2024,8,2,5,202.5
1213968,15095284,17400778,23184,2,0,2024,8,2,1,40.5
1213969,15095284,17400778,23188,2,0,2024,8,2,2,81.0
1213970,15095284,17400778,23192,2,0,2024,8,2,5,202.5
1213971,15095284,17400778,23195,2,0,2024,8,2,1,40.5
1213972,15095284,17400778,23199,2,0,2024,8,2,4,162.0
1213973,15095284,17400778,23202,2,0,2024,8,2,1,40.5
1213974,15095284,17400778,23214,2,0,2024,8,2,2,81.0
1213975,15095284,17400778,23215,2,0,2024,8,2,4,162.0
1213976,15095284,17400778,23216,2,0,2024,8,2,1,40.5
1213977,15095284,17400778,23217,2,0,2024,8,2,2,81.0
1213978,15095284,17400778,23218,2,0,2024,8,2,1,40.5
1213979,15095284,17400778,23230,2,0,2024,8,2,1,40.5
1213980,15095284,17400778,23231,2,0,2024,8,2,1,40.5
1213981,15095284,17400778,23327,2,0,2024,8,2,2,81.0
1213982,15095284,17400778,23334,2,0,2024,8,2,1,40.5
1213983,15095284,17400778,23335,2,0,2024,8,2,6,243.0
1213984,15095284,17400778,23359,2,0,2024,8,2,1,40.5
1213985,15095284,17400778,23361,2,0,2024,8,2,2,81.0
1213986,15095284,17400778,23366,2,0,2024,8,2,5,202.5
1213987,15095284,17400778,23381,2,0,2024,8,2,2,81.0
1213988,15095284,17400778,33501,2,0,2024,8,2,5,202.5
1213989,15095284,17400778,33503,2,0,2024,8,2,3,121.5
1213990,15095284,17400778,33505,2,0,2024,8,2,5,202.5
1213991,15095284,17400778,33506,2,0,2024,8,2,4,162.0
1213992,15095284,17400778,33509,2,0,2024,8,2,1,40.5
1213993,15095284,17400778,33510,2,0,2024,8,2,1,40.5
1213994,15095284,17400778,33511,2,0,2024,8,2,5,202.5
1213995,15095284,17400778,33512,2,0,2024,8,2,13,526.5
1213996,15095284,17400778,33512,20,0,2024,8,2,12,479.74
1213997,15095284,17400778,33513,2,0,2024,8,2,4,162.0
1213998,15095284,17400778,33514,2,0,2024,8,2,4,162.0
1213999,15095284,17400778,33518,2,0,2024,8,2,2,81.0
1214000,15095284,17400778,33527,2,0,2024,8,2,3,121.5
1214001,15095284,17400778,33535,2,0,2024,8,2,7,283.5
1214002,15095284,17400778,33537,2,0,2024,8,2,2,81.0
1214003,15095284,17400778,33540,2,0,2024,8,2,1,40.5
1214004,15095284,17400778,33545,2,0,2024,8,2,1,40.5
1214005,15095284,17400778,33546,2,0,2024,8,2,7,283.5
1214006,15095284,17400778,33547,2,0,2024,8,2,1,40.5
1214007,15095284,17400778,33548,2,0,2024,8,2,1,40.5
1214008,15095284,17400778,33550,2,0,2024,8,2,3,121.5
1214009,15095284,17400778,33553,2,0,2024,8,2,7,283.5
1214010,15095284,17400778,33554,2,0,2024,8,2,1,40.5
1214011,15095284,17400778,33561,2,0,2024,8,2,2,81.0
1214012,15095284,17400778,33562,2,0,2024,8,2,5,202.5
1214013,15095284,17400778,33564,2,0,2024,8,2,1,40.5
1214014,15095284,17400778,33565,2,0,2024,8,2,1,40.5
1214015,15095284,17400778,33567,2,0,2024,8,2,2,81.0
1214016,15095284,17400778,33568,2,0,2024,8,2,3,121.5
1214017,15095284,17400778,33569,2,0,2024,8,2,2,81.0
1214018,15095284,17400778,33571,2,0,2024,8,2,6,243.0
1214019,15095284,17400778,33573,2,0,2024,8,2,1,40.5
1214020,15095284,17400778,33574,2,0,2024,8,2,2,81.0
1214021,15095284,17400778,33578,2,0,2024,8,2,2,81.0
1214022,15095284,17400778,33586,2,0,2024,8,2,1,40.5
1214023,15095284,17400778,33596,2,0,2024,8,2,1,40.5
1214024,15095284,17400778,33605,2,0,2024,8,2,5,202.5
1214025,15095284,17400778,33611,2,0,2024,8,2,1,40.5
1214026,15095284,17400778,33612,2,0,2024,8,2,2,81.0
1214027,15095284,17400778,33614,2,0,2024,8,2,1,40.5
1214028,15095284,17400778,33615,2,0,2024,8,2,2,81.0
1214029,15095284,17400778,33616,2,0,2024,8,2,2,81.0
1214030,15095284,17400778,33617,2,0,2024,8,2,4,162.0
1214031,15095284,17400778,33619,2,0,2024,8,2,2,81.0
1214032,15095284,17400778,33632,2,0,2024,8,2,3,121.5
1214033,15095284,17400778,33635,2,0,2024,8,2,3,121.5
1214034,15095284,17400778,33637,2,0,2024,8,2,3,121.5
1214035,15095284,17400778,33854,2,0,2024,8,2,1,40.5
1214036,15095284,17400778,33856,2,0,2024,8,2,1,40.5
1214037,15095284,17400778,33860,2,0,2024,8,2,2,81.0
1214038,15095284,17400778,CDM,1,0,2024,8,2,2,80.57
